wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,Faultiness
3,3,0,10,23,1,0,10,2,0.75,95,0.5,0,0.947368421,0.666666667,0,0,30,4,1.3333,FALSE
7,5,0,10,12,21,0,10,1,2,34,0,0,0.785714286,0.380952381,1,2,3.857142857,2,1,FALSE
3,2,0,16,26,3,0,16,2,0.5,113,0,0,0.666666667,0.5,1,1,36.33333333,3,1.3333,FALSE
3,1,0,27,32,1,0,27,2,0.875,227,0.25,0,0,0.6,0,0,73.33333333,18,6,FALSE
7,1,0,27,75,21,0,27,3,1.166666667,1118,1,0,0,0.321428571,0,0,158.4285714,17,6.8571,FALSE
5,6,0,13,17,4,0,13,1,0.916666667,58,0,0,0.88,0.666666667,2,3,10,1,0.6,FALSE
5,4,0,12,16,10,0,12,1,1.25,52,1,0,0.875,0.55,2,3,9.2,4,1.4,FALSE
5,4,0,6,10,10,0,6,1,2,30,0,0,0.875,0.55,2,3,5,2,1,FALSE
31,1,2,51,116,389,3,48,5,0.894117647,877,0.352941176,0,0,0.154761905,0,0,26.74193548,5,1.9355,TRUE
4,5,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
4,5,0,7,13,4,1,6,3,1,48,0,0,0.963636364,0.555555556,4,9,10.25,1,0.5,FALSE
4,2,0,9,27,4,1,8,2,0.833333333,253,1,0,0.882352941,0.555555556,1,3,61.25,21,5.5,FALSE
2,3,0,16,21,1,0,16,2,1,89,0,0,0.875,0.625,1,1,43,6,3,FALSE
53,1,0,11,54,1376,0,11,53,0.980769231,155,1,0,0,0.099730458,0,0,1.905660377,1,0.9811,FALSE
2,3,0,7,12,1,0,7,2,2,47,0,0,0.875,0.625,1,1,22.5,4,2,FALSE
4,5,0,19,23,4,1,18,3,1,85,0,0,0.963636364,0.555555556,4,9,19.5,1,0.5,FALSE
2,1,0,9,5,1,9,0,0,1,329,0,0,0,1,0,0,158,0,0,FALSE
2,3,0,11,15,1,0,11,2,2,53,0,0,0.875,0.625,1,1,25.5,4,2,FALSE
2,3,0,10,15,1,0,10,2,2,64,0,0,0.875,0.625,1,1,31,5,2.5,FALSE
5,4,0,14,27,4,3,11,4,0.916666667,193,0,0,0.965909091,0.666666667,3,10,37,1,0.6,FALSE
5,6,0,15,18,4,0,15,1,0.916666667,64,0,0,0.88,0.666666667,2,3,11.2,1,0.6,FALSE
2,2,0,7,7,1,0,7,2,2,21,0,0,0.8,0.666666667,1,1,9.5,1,0.5,FALSE
35,1,0,8,43,589,0,8,35,0.911764706,129,1,0,0,0.116326531,0,0,2.657142857,1,0.9429,FALSE
2,3,0,8,12,1,0,8,2,2,46,0,0,0.875,0.625,1,1,22,3,1.5,FALSE
5,4,0,15,18,8,3,12,4,1,70,0,0,0.934782609,0.5,3,5,12.4,1,0.6,FALSE
2,3,0,13,44,1,0,13,2,2,327,0,0,0.875,0.625,2,2,162.5,30,15,FALSE
4,4,0,14,23,4,1,13,3,1,90,0,0,0.977011494,0.555555556,3,7,20.75,1,0.5,FALSE
4,4,0,11,21,4,1,10,3,1,95,0,0,0.966666667,0.555555556,3,8,22,1,0.5,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
5,6,0,13,17,4,0,13,1,0.916666667,59,0,0,0.875,0.666666667,2,3,10.2,1,0.6,FALSE
6,6,0,13,19,3,0,13,1,0.866666667,72,0,0,0.846153846,0.733333333,2,3,10.5,1,0.6667,FALSE
5,7,0,18,21,4,0,18,1,0.916666667,79,0,0,0.884615385,0.666666667,2,3,14.2,1,0.6,FALSE
2,3,0,9,18,1,0,9,2,2,75,0,0,0.857142857,0.666666667,1,1,36.5,5,2.5,FALSE
2,3,0,12,11,1,0,12,2,2,35,0,0,0.857142857,0.625,1,1,16.5,3,1.5,FALSE
2,4,0,16,15,1,0,16,2,2,62,0,0,0.9375,0.625,2,2,30,1,0.5,FALSE
3,4,0,9,8,3,7,2,2,1.166666667,29,0,0,0.981481481,1,3,7,7.666666667,1,0.3333,FALSE
2,3,0,7,9,1,0,7,2,2,28,0,0,0.857142857,0.625,1,1,13,1,0.5,FALSE
2,3,0,8,15,1,0,8,2,2,50,0,0,0.875,0.625,1,1,24,3,1.5,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.92,0.555555556,2,2,9,1,0.5,FALSE
6,3,0,5,7,15,1,4,1,2,25,0,0,0.827586207,0.833333333,1,4,3.166666667,1,0.8333,FALSE
2,3,0,6,6,1,0,6,2,2,18,0,0,0.857142857,0.625,1,1,8,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
5,6,0,19,27,4,0,19,1,0.916666667,106,0,0,0.88,0.666666667,2,3,19.6,1,0.6,FALSE
3,1,0,31,39,1,4,27,0,0.75,246,0.5,0,0,0.5,0,0,80.33333333,9,3,FALSE
5,6,0,17,20,4,0,17,1,0.916666667,73,0,0,0.875,0.666666667,2,3,13,1,0.6,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
7,4,0,16,33,15,3,13,4,0.944444444,234,0,0,0.944444444,0.5,3,9,32,2,0.8571,FALSE
2,4,0,26,22,1,0,26,2,2,102,0,0,0.9375,0.625,1,1,50,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
5,7,0,22,23,4,0,22,1,0.916666667,81,0,0,0.884615385,0.666666667,2,3,14.6,1,0.6,FALSE
16,1,0,55,127,0,6,49,4,0.872222222,2060,0.375,0,0,0.177777778,0,0,126.25,20,7,FALSE
5,8,0,17,21,4,0,17,1,0.916666667,75,0,0,0.888888889,0.666666667,2,3,13.4,1,0.6,FALSE
4,4,0,10,18,4,1,9,3,1,87,0,0,0.977011494,0.555555556,3,9,20,1,0.5,FALSE
5,8,0,27,32,4,0,27,1,0.916666667,128,0,0,0.888888889,0.666666667,2,3,24,1,0.6,FALSE
3,1,0,4,12,1,1,3,1,0.75,44,0.5,0,0,0.5,0,0,13,2,0.6667,FALSE
5,4,0,14,18,10,0,14,1,1.25,63,1,0,0.875,0.55,2,3,11.2,5,1.6,FALSE
5,1,0,20,58,8,6,14,2,0.9375,457,0.25,0,0,0.35,0,0,89.6,18,4.2,FALSE
2,3,0,7,11,1,0,7,2,2,43,0,0,0.875,0.625,1,1,20.5,3,1.5,FALSE
5,8,0,22,29,4,0,22,1,0.916666667,105,0,0,0.888888889,0.666666667,2,3,19.4,1,0.6,FALSE
4,2,0,2,17,4,0,2,1,0.833333333,64,0.5,0,0.882352941,0.583333333,2,4,14.5,3,1.25,FALSE
4,4,0,11,19,4,1,10,3,1,99,0,0,0.966666667,0.555555556,3,7,23,1,0.5,FALSE
2,3,0,24,9,1,0,24,2,2,81,0,0,0.875,0.625,1,1,39.5,1,0.5,FALSE
2,3,0,16,17,1,0,16,2,2,71,0,0,0.875,0.625,1,1,34.5,3,1.5,FALSE
5,5,0,12,15,8,0,12,2,1,48,0,0,0.875,0.4,2,3,8,1,0.6,FALSE
3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,FALSE
4,4,0,11,26,4,1,10,3,1,152,0,0,0.964285714,0.555555556,3,8,36.25,1,0.5,FALSE
2,3,0,5,10,1,0,5,2,2,38,0,0,0.857142857,0.666666667,0,0,18,3,1.5,FALSE
4,1,0,9,18,4,5,4,2,0.833333333,139,0.5,0,0,0.416666667,0,0,33.25,13,4.75,FALSE
2,4,0,11,6,1,0,11,2,2,20,0,0,0.9375,0.625,1,1,9,1,0.5,FALSE
3,6,50,68,16,3,50,18,2,2,54,0,0,0.913043478,0.5,1,1,17,1,0.6667,FALSE
2,3,0,8,13,1,0,8,2,2,49,0,0,0.857142857,0.625,1,1,23.5,4,2,FALSE
4,4,0,24,38,4,2,22,3,1,175,0,0,0.977011494,0.555555556,3,10,42,1,0.5,FALSE
3,4,0,24,27,3,0,24,2,1,120,0.333333333,0,0.964285714,0.75,0,0,38,5,1.6667,FALSE
7,5,0,15,23,21,0,15,1,1,89,0,0,0.833333333,0.428571429,2,2,11.57142857,2,1,FALSE
4,5,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
6,1,0,25,64,13,2,23,2,0.9,435,0,0,0,0.3,0,0,71.16666667,13,5.3333,FALSE
4,5,0,16,26,4,5,11,3,1,109,0,0,0.963636364,0.555555556,4,13,25.5,1,0.5,FALSE
4,2,3,11,12,6,3,8,3,2,31,0,0,0.571428571,0.357142857,1,1,6.75,1,0.75,FALSE
5,5,0,7,10,10,5,2,2,1.083333333,35,0,0,0.96969697,1,4,11,5.4,1,0.6,FALSE
5,4,0,25,61,4,1,24,4,0.916666667,282,0,0,0.948275862,0.583333333,3,6,54.8,1,0.6,FALSE
7,4,0,29,64,19,0,29,2,0.944444444,986,0.333333333,0,0.714285714,0.26984127,2,2,139.4285714,6,2.1429,FALSE
4,4,0,10,13,4,1,9,3,1,52,0,0,0.955555556,0.555555556,3,3,11.25,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
2,4,0,3,4,1,0,3,1,2,8,0,0,0.947368421,0.666666667,1,1,3,1,0.5,FALSE
4,4,0,18,28,4,1,17,3,1,131,0,0,0.959183673,0.555555556,2,4,31,1,0.5,FALSE
4,5,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,12,12,1,0,12,2,2,58,0,0,0.875,0.625,1,1,28,6,3,FALSE
3,3,0,7,13,3,0,7,2,1,50,0.5,0,0.875,0.666666667,1,1,15,2,0.6667,FALSE
4,4,0,17,26,4,1,16,3,1,125,0,0,0.977011494,0.555555556,3,9,29.5,1,0.5,FALSE
12,1,0,18,36,0,1,17,12,0.928853755,351,0.652173913,0,0,0.266666667,0,0,26.33333333,11,1.75,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,4,0,20,17,1,0,20,2,2,90,0,0,0.9375,0.625,2,2,44,1,0.5,FALSE
8,1,0,18,11,4,16,2,8,0.666666667,54,1,0,0,0.375,0,0,5.375,1,0.875,FALSE
2,3,0,17,16,1,0,17,2,2,73,0,0,0.875,0.625,1,1,35.5,3,1.5,FALSE
5,6,0,15,20,4,0,15,1,0.916666667,105,0,0,0.875,0.666666667,2,3,19.4,1,0.6,FALSE
4,4,0,11,21,4,1,10,3,1,114,0,0,0.966666667,0.555555556,3,5,26.75,1,0.5,FALSE
2,3,0,15,16,1,0,15,2,2,64,0,0,0.875,0.6,1,1,31,6,3,FALSE
6,6,0,24,33,3,0,24,1,0.866666667,238,0,0,0.846153846,0.733333333,2,3,38.16666667,1,0.6667,TRUE
2,3,0,10,17,1,0,10,2,2,63,0,0,0.857142857,0.666666667,1,1,30.5,6,3,FALSE
4,4,0,10,18,4,1,9,3,1,87,0,0,0.977011494,0.555555556,3,9,20,1,0.5,FALSE
5,8,0,18,20,4,0,18,1,0.916666667,79,0,0,0.884615385,0.666666667,2,3,14.2,1,0.6,FALSE
2,3,0,10,12,1,0,10,2,2,78,0,0,0.857142857,0.583333333,1,1,38,5,2.5,FALSE
7,3,0,36,52,17,0,36,5,0.880952381,561,0.19047619,0,0.793103448,0.5,0,0,76.14285714,17,4,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
5,6,0,16,22,4,0,16,1,0.916666667,111,0,0,0.875,0.666666667,2,3,20.6,1,0.6,FALSE
4,5,0,13,19,4,3,10,3,1,72,0,0,0.963636364,0.555555556,4,9,16.25,1,0.5,FALSE
4,4,0,10,15,4,1,9,3,1,64,0,0,0.962962963,0.555555556,3,6,14.25,1,0.5,FALSE
16,4,0,9,28,120,0,9,12,1,124,0,0,0.732142857,0.410714286,2,7,6.6875,2,1,FALSE
2,3,0,23,31,1,0,23,2,2,154,0,0,0.857142857,0.625,2,2,76,14,7,FALSE
5,5,0,13,17,4,0,13,1,0.916666667,58,0,0,0.875,0.666666667,2,3,10,1,0.6,FALSE
4,5,0,13,23,4,2,11,3,1,78,0,0,0.963636364,0.555555556,4,9,17.75,1,0.5,FALSE
5,4,0,8,14,8,0,8,1,1,45,0,0,0.869565217,0.5,2,4,7.4,1,0.6,FALSE
8,4,3,26,33,28,3,23,2,1.142857143,347,1,0,0.681818182,0.333333333,1,1,41.625,1,0.875,FALSE
5,7,0,12,17,4,0,12,1,0.916666667,68,0,0,0.884615385,0.666666667,2,4,12,1,0.6,FALSE
2,4,0,20,17,1,0,20,2,2,110,0,0,0.9375,0.625,2,2,54,1,0.5,FALSE
2,5,0,4,4,1,0,4,2,2,10,0,0,0.977272727,0.666666667,2,2,4,1,0.5,FALSE
2,3,0,14,11,1,0,14,2,2,38,0,0,0.875,0.625,1,1,18,3,1.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,12,20,1,0,12,2,1,72,0,0,0.857142857,0.666666667,1,1,34.5,4,2,FALSE
4,2,0,4,10,4,0,4,2,0.888888889,46,0.666666667,0,0.8,0.666666667,1,1,9.75,1,0.5,FALSE
2,3,0,16,20,1,0,16,2,2,68,0,0,0.875,0.625,1,1,33,2,1,FALSE
3,3,0,14,12,3,0,14,2,2,44,0,0,0.777777778,0.466666667,1,1,13.66666667,3,1.3333,FALSE
2,1,0,15,6,1,13,2,2,2,28,0,0,0,0.75,0,0,13,2,1,FALSE
2,3,0,6,6,1,0,6,2,2,22,0,0,0.875,0.625,1,1,10,1,0.5,FALSE
2,4,0,16,9,1,0,16,2,2,47,0,0,0.9375,0.625,2,2,22.5,1,0.5,FALSE
2,2,0,4,5,1,0,4,2,2,23,0,0,0.666666667,0.625,1,1,10.5,1,0.5,FALSE
2,4,0,29,27,1,0,29,2,2,129,0,0,0.9375,0.625,2,2,63.5,1,0.5,FALSE
9,4,0,9,20,0,0,9,8,0.791666667,189,0,0,0.815789474,0.833333333,3,4,19.66666667,1,0.7778,FALSE
2,3,0,7,13,1,0,7,2,2,54,0,0,0.875,0.625,2,2,26,4,2,FALSE
2,1,0,4,6,1,0,4,2,2,25,0,0,0,0.75,0,0,11.5,3,1.5,FALSE
2,3,0,11,11,1,0,11,2,2,35,0,0,0.875,0.625,2,2,16.5,3,1.5,FALSE
2,3,0,13,9,1,0,13,2,2,31,0,0,0.875,0.625,1,1,14.5,3,1.5,FALSE
2,3,0,10,13,1,0,10,2,2,79,0,0,0.857142857,0.583333333,1,1,38.5,5,2.5,FALSE
2,4,0,41,47,1,0,41,2,2,423,0,0,0.9375,0.625,2,2,210.5,1,0.5,FALSE
21,1,0,39,50,152,37,2,18,0.897619048,718,0.476190476,18,0,0.23,0,0,32.19047619,3,1.1905,FALSE
6,4,0,15,50,9,2,13,4,0.933333333,312,0,0,0.95505618,0.5,3,9,50.5,1,0.6667,FALSE
4,1,0,3,21,0,1,2,3,0.666666667,110,0.666666667,0,0,0.666666667,0,0,25.75,3,1,FALSE
5,4,0,15,18,8,3,12,4,1,70,0,0,0.934782609,0.5,3,5,12.4,1,0.6,FALSE
3,3,0,21,21,1,0,21,2,0.5,78,1,0,0.875,0.6,1,1,24.66666667,5,1.6667,FALSE
2,3,0,15,14,1,0,15,2,2,58,0,0,0.857142857,0.625,1,1,28,3,1.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
5,6,0,19,23,4,0,19,1,0.916666667,92,0,0,0.875,0.666666667,2,3,16.8,1,0.6,FALSE
3,1,0,7,13,3,5,2,2,1.5,144,1,0,0,0.555555556,0,0,46.33333333,3,2,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
5,8,0,17,20,4,0,17,1,0.916666667,75,0,0,0.888888889,0.666666667,2,3,13.4,1,0.6,FALSE
2,4,0,15,12,1,0,15,2,2,58,0,0,0.9375,0.625,2,2,28,1,0.5,FALSE
2,3,0,18,31,1,0,18,2,2,145,0,0,0.875,0.625,2,3,71.5,9,4.5,TRUE
4,4,0,17,38,4,1,16,3,1,160,0,0,0.977011494,0.555555556,3,8,38.25,1,0.5,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
3,3,0,10,17,3,0,10,2,2,78,0,0,0.777777778,0.466666667,1,1,25,5,2,FALSE
2,3,0,13,19,1,0,13,2,2,96,0,0,0.875,0.625,1,1,47,5,2.5,FALSE
0,1,0,18,0,0,18,0,0,2,39,0,0,0,0,0,0,0,0,0,FALSE
5,6,0,21,30,4,0,21,1,0.916666667,137,0,0,0.875,0.666666667,2,3,25.8,1,0.6,FALSE
5,5,0,18,29,8,5,13,4,1,105,0,0,0.946428571,0.5,4,14,19.4,1,0.6,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,13,13,1,0,13,2,2,82,0,0,0.875,0.625,2,2,40,9,4.5,FALSE
5,8,0,17,21,4,0,17,1,0.916666667,75,0,0,0.888888889,0.666666667,2,3,13.4,1,0.6,FALSE
5,7,0,15,18,4,0,15,1,0.916666667,68,0,0,0.88,0.666666667,2,3,12,1,0.6,FALSE
5,6,0,13,18,4,0,13,1,0.916666667,72,0,0,0.875,0.666666667,2,3,12.8,1,0.6,FALSE
2,3,0,10,20,1,0,10,2,2,81,0,0,0.857142857,0.666666667,1,1,39.5,5,2.5,FALSE
2,2,0,1,5,1,0,1,1,2,29,0,0,0.9375,0.75,2,3,13.5,4,2,FALSE
33,1,0,8,34,526,0,8,33,0.96875,95,0,0,0,0.128787879,0,0,1.848484848,1,0.9697,FALSE
6,5,0,17,22,3,0,17,1,0.866666667,85,0,0,0.84,0.733333333,2,3,12.66666667,1,0.6667,FALSE
2,3,0,7,6,1,0,7,2,2,22,0,0,0.857142857,0.666666667,1,1,10,2,1,FALSE
5,7,0,24,28,4,0,24,1,0.916666667,113,0,0,0.884615385,0.666666667,2,3,21,1,0.6,FALSE
5,5,0,9,10,10,7,2,2,1.083333333,35,0,0,0.96969697,1,4,11,5.4,1,0.6,FALSE
2,3,0,10,9,1,0,10,2,2,43,0,0,0.875,0.6,1,1,20.5,3,1.5,FALSE
2,4,0,15,16,1,0,15,2,2,63,0,0,0.9375,0.625,1,1,30.5,1,0.5,FALSE
5,7,0,15,18,4,0,15,1,0.916666667,64,0,0,0.88,0.666666667,2,3,11.2,1,0.6,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.92,0.555555556,2,2,9,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
5,7,0,9,14,8,0,9,1,1,46,0,0,0.88,0.666666667,2,3,7.6,1,0.6,FALSE
2,3,0,21,14,1,0,21,2,2,54,0,0,0.857142857,0.625,1,1,26,4,2,FALSE
2,3,0,16,17,1,0,16,2,2,67,0,0,0.875,0.625,1,1,32.5,3,1.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,11,13,1,0,11,2,2,57,0,0,0.875,0.6,1,1,27.5,4,2,FALSE
21,1,0,39,114,204,4,35,18,1.0125,979,0.25,0,0,0.107936508,0,0,45.42857143,7,3.5714,FALSE
4,5,0,14,23,6,0,14,1,2,496,0,0,0.88,0.5625,1,5,123,1,0.75,FALSE
4,4,0,10,13,4,1,9,3,1,52,0,0,0.955555556,0.555555556,3,3,11.25,1,0.5,FALSE
2,3,0,10,11,1,0,10,2,2,35,0,0,0.875,0.625,1,1,16.5,2,1,FALSE
6,4,0,24,48,13,1,23,5,1,254,0,0,0.935483871,0.36,4,6,40.83333333,2,1,FALSE
5,2,0,23,61,8,0,23,2,0.875,416,0.25,0,0.8125,0.75,1,2,80.6,7,2.2,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
6,6,0,13,19,3,0,13,1,0.866666667,72,0,0,0.84,0.733333333,2,3,10.5,1,0.6667,FALSE
5,7,0,22,25,4,0,22,1,0.916666667,96,0,0,0.884615385,0.666666667,2,3,17.6,1,0.6,FALSE
7,5,0,25,35,15,6,19,5,0.944444444,155,0,0,0.913793103,0.5,4,11,20.71428571,1,0.7143,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
5,8,0,13,17,4,0,13,1,0.916666667,58,0,0,0.888888889,0.666666667,2,3,10,1,0.6,FALSE
46,1,0,11,47,1035,0,11,46,2,129,0,0,0,0.10367893,0,0,1.804347826,1,0.9783,FALSE
6,2,0,27,65,1,0,27,3,0.9,392,0.3,1,0.764705882,0.55,1,2,62.66666667,10,2.1667,FALSE
10,3,1,23,114,0,2,21,8,0.703703704,535,0.333333333,0,0.833333333,0.527777778,1,2,52.2,2,1,FALSE
4,4,0,4,7,6,0,4,1,2,16,0,0,0.903225806,0.4375,2,2,3,1,0.75,FALSE
5,6,0,6,12,4,0,6,1,0.916666667,46,0,0,0.875,0.666666667,2,3,7.6,1,0.6,FALSE
2,3,0,16,29,1,0,16,2,1,115,0,0,0.875,0.625,1,1,56,4,2,FALSE
3,2,0,6,9,3,1,5,2,2,56,0,0,0.92,0.555555556,1,2,17.66666667,3,1.3333,FALSE
3,3,0,9,15,1,0,9,2,0.75,58,0.5,0,0.857142857,0.625,1,1,17.66666667,3,1,FALSE
5,8,0,17,21,4,0,17,1,0.916666667,75,0,0,0.888888889,0.666666667,2,3,13.4,1,0.6,FALSE
15,1,0,40,34,33,40,0,13,0.946428571,297,0.125,21,0,0.303571429,0,0,17.2,3,1.2,FALSE
5,6,0,22,30,4,0,22,1,1.05,121,0.4,0,0.875,0.666666667,2,3,22.2,1,0.6,FALSE
2,4,0,7,4,1,0,7,2,2,11,0,0,0.9375,0.625,1,1,4.5,1,0.5,FALSE
6,4,2,14,47,3,2,12,2,0.85,417,0.5,0,0.95505618,0.375,2,7,67.83333333,19,4.6667,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,18,24,1,0,18,2,2,115,0,0,0.875,0.6,1,1,56.5,5,2.5,FALSE
6,4,0,37,61,15,0,37,2,2,499,0,0,0.75,0.357142857,2,3,82.16666667,5,2.3333,FALSE
2,3,0,12,28,1,0,12,2,2,150,0,0,0.857142857,0.583333333,2,2,74,12,6,FALSE
5,6,0,19,23,4,0,19,1,0.916666667,92,0,0,0.875,0.666666667,2,3,16.8,1,0.6,FALSE
6,2,0,45,108,7,0,45,2,0.875,1087,0.1875,1,0.764705882,0.366666667,2,3,177.5,15,3,FALSE
5,5,0,1,9,10,0,1,5,1.25,28,0,0,0.962962963,0.65,1,1,4.4,1,0.2,FALSE
4,7,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
2,3,0,30,58,1,0,30,2,2,306,0,0,0.875,0.625,2,3,152,19,9.5,FALSE
8,4,0,15,24,16,0,15,1,0.904761905,90,0,0,0.769230769,0.666666667,2,5,9.875,1,0.75,FALSE
66,1,0,5,69,2139,0,5,66,0.984615385,211,1,0,0,0.131313131,0,0,2.151515152,2,1,FALSE
4,4,0,20,27,4,1,19,3,1.166666667,145,0.5,0,0.977011494,0.555555556,3,9,33.75,1,0.5,FALSE
16,2,0,38,96,0,0,38,4,0.915555556,1860,0.2,0,0.5,0.081481481,0,0,114.3125,6,1.3125,FALSE
2,3,0,5,5,1,0,5,2,2,18,0,0,0.857142857,0.666666667,1,1,8,1,0.5,FALSE
3,1,0,6,3,3,4,2,3,2,3,0,0,0,0.666666667,0,0,0,1,1,FALSE
2,3,0,8,13,1,0,8,2,2,51,0,0,0.875,0.625,1,1,24.5,4,2,FALSE
2,2,0,11,15,1,0,11,2,2,55,0,0,0.8,0.666666667,1,1,26.5,1,0.5,FALSE
4,4,0,4,7,6,0,4,1,2,16,0,0,0.903225806,0.4375,2,2,3,1,0.75,FALSE
5,7,0,22,25,4,0,22,1,0.916666667,96,0,0,0.884615385,0.666666667,2,3,17.6,1,0.6,FALSE
4,4,0,15,23,4,1,14,3,1,90,0,0,0.966666667,0.555555556,3,5,20.75,1,0.5,FALSE
5,1,0,22,56,4,2,20,0,0.833333333,544,0.666666667,0,0,0.333333333,0,0,107.2,4,1.6,FALSE
6,4,0,27,40,5,3,24,5,0.933333333,254,0,0,0.95505618,0.733333333,3,9,40.83333333,1,0.6667,FALSE
5,4,0,6,11,10,0,6,1,2,26,0,0,0.875,0.55,2,3,4.2,1,0.8,FALSE
2,3,0,10,13,1,0,10,2,2,43,0,0,0.875,0.625,1,1,20.5,4,2,FALSE
2,3,0,14,17,1,0,14,2,2,66,0,0,0.875,0.625,1,1,32,5,2.5,FALSE
4,4,0,24,44,4,1,23,3,1,215,0,0,0.962962963,0.555555556,3,5,52,1,0.5,FALSE
5,1,0,6,5,10,3,3,5,2,5,0,0,0,0.52,0,0,0,1,1,FALSE
5,7,0,22,25,4,0,22,1,0.916666667,96,0,0,0.884615385,0.666666667,2,3,17.6,1,0.6,FALSE
4,4,0,22,35,4,3,19,3,1,121,0,0,0.964912281,0.5,3,5,28.5,1,0.5,FALSE
4,4,0,11,19,4,1,10,3,1,85,0,0,0.977011494,0.555555556,3,7,19.5,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.913043478,0.555555556,2,2,9,1,0.5,FALSE
4,6,0,9,13,4,0,9,1,1,43,0,0,0.916666667,0.555555556,2,2,9,1,0.5,FALSE
2,3,1,15,19,1,1,14,2,2,95,0,0,0.857142857,0.666666667,2,2,46.5,7,3.5,FALSE
4,3,0,18,44,4,0,18,3,1.083333333,503,0.75,1,0.777777778,0.4,1,1,123.75,9,3.5,TRUE
5,5,0,13,17,4,0,13,1,0.916666667,58,0,0,0.875,0.666666667,2,3,10,1,0.6,FALSE
12,3,0,49,99,0,0,49,4,0.811188811,1048,0.307692308,1,0.583333333,0.20661157,0,0,84.16666667,15,4.5,FALSE
8,4,0,19,46,22,3,16,4,0.952380952,278,0,0,0.934065934,0.457142857,3,9,33.375,1,0.75,FALSE
2,3,0,12,12,1,0,12,2,1,44,0,0,0.875,0.625,1,1,20.5,2,1,FALSE
2,3,0,9,14,1,0,9,2,2,64,0,0,0.875,0.625,1,1,31,4,2,FALSE
2,3,0,7,6,1,0,7,2,2,26,0,0,0.857142857,0.625,1,1,12,2,1,FALSE
2,3,0,17,19,1,0,17,2,2,136,0,0,0.857142857,0.625,1,1,67,15,7.5,FALSE
5,4,0,24,36,4,2,22,4,0.916666667,191,0,0,0.965909091,0.666666667,3,10,36.6,1,0.6,TRUE
4,4,0,22,44,2,0,22,4,0.880952381,669,0,0,0.9,0.583333333,0,0,162.75,16,7.25,FALSE
2,3,0,5,4,1,0,5,2,2,12,0,0,0.875,0.625,1,1,5,1,0.5,FALSE
6,4,0,32,52,3,3,29,5,0.866666667,251,0,0,0.935483871,0.733333333,3,6,40.33333333,1,0.6667,FALSE
5,5,0,25,48,6,0,25,3,0.980769231,683,0.076923077,0,0.921052632,0.5,1,2,133,14,4.2,FALSE
